query,path,first,path_first,distance_1,second,path_second,distance_2,third,path_third,distance_3,fourth,path_fourth,distance_4,time
parter_92,/home/patryk/projekt/test/parter_92/img_08-17-2022_14_25_10_rotated_90_COUNTERCLOCKWISE.png,parter_92,/home/patryk/projekt/embedings/parter_92/img_08-17-2022_14_24_38.png,0.0757384,parter_78,/home/patryk/projekt/embedings/parter_78/img_08-17-2022_14_03_33.png,0.15093975,parter_90,/home/patryk/projekt/embedings/parter_90/img_08-17-2022_14_22_09.png,0.15364632,parter_89,/home/patryk/projekt/embedings/parter_89/img_08-17-2022_14_20_43.png,0.17313904,0.763664722442627
parter_128,/home/patryk/projekt/test/parter_128/img_08-17-2022_16_09_26.png,parter_128,/home/patryk/projekt/embedings/parter_128/img_08-17-2022_16_09_38.png,0.011884574,parter_106,/home/patryk/projekt/embedings/parter_106/img_08-17-2022_14_52_58.png,0.11875468,parter_127,/home/patryk/projekt/embedings/parter_127/img_08-17-2022_16_08_26.png,0.124440975,3pietro_26,/home/patryk/projekt/embedings/3pietro_26/img_08-16-2022_11_34_56.png,0.16024515,0.7724325656890869
parter_91,/home/patryk/projekt/test/parter_91/img_08-17-2022_14_23_22_rotated_90_CLOCKWISE.png,parter_91,/home/patryk/projekt/embedings/parter_91/img_08-17-2022_14_23_26.png,0.048867386,parter_81,/home/patryk/projekt/embedings/parter_81/img_08-17-2022_14_07_22.png,0.17273656,parter_82,/home/patryk/projekt/embedings/parter_82/img_08-17-2022_14_08_45.png,0.17897543,parter_77,/home/patryk/projekt/embedings/parter_77/img_08-17-2022_14_02_27.png,0.20730709,0.7672221660614014
3pietro_91,/home/patryk/projekt/test/3pietro_91/img_08-16-2022_14_29_16_rotated_90_COUNTERCLOCKWISE.png,3pietro_91,/home/patryk/projekt/embedings/3pietro_91/img_08-16-2022_14_29_06.png,0.05734659,3pietro_28,/home/patryk/projekt/embedings/3pietro_28/img_08-16-2022_11_37_56.png,0.10800125,3pietro_29,/home/patryk/projekt/embedings/3pietro_29/img_08-16-2022_11_39_13.png,0.19195046,3pietro_27,/home/patryk/projekt/embedings/3pietro_27/img_08-16-2022_11_36_24.png,0.19859116,0.7611453533172607
parter_25,/home/patryk/projekt/test/parter_25/img_08-17-2022_11_28_36_rotated_90_COUNTERCLOCKWISE.png,parter_25,/home/patryk/projekt/embedings/parter_25/img_08-17-2022_11_28_11.png,0.11155517,parter_24,/home/patryk/projekt/embedings/parter_24/img_08-17-2022_11_07_27.png,0.18233463,parter_31,/home/patryk/projekt/embedings/parter_31/img_08-17-2022_11_35_22.png,0.20317486,parter_26,/home/patryk/projekt/embedings/parter_26/img_08-17-2022_11_29_35.png,0.2035002,0.7832474708557129
3pietro_15,/home/patryk/projekt/test/3pietro_15/img_08-16-2022_11_13_05_rotated_90_CLOCKWISE.png,3pietro_15,/home/patryk/projekt/embedings/3pietro_15/img_08-16-2022_11_13_20.png,0.09498519,3pietro_14,/home/patryk/projekt/embedings/3pietro_14/img_08-16-2022_11_12_16.png,0.19309859,3pietro_19,/home/patryk/projekt/embedings/3pietro_19/img_08-16-2022_11_21_29.png,0.19800965,3pietro_13,/home/patryk/projekt/embedings/3pietro_13/img_08-16-2022_11_10_14.png,0.20047262,0.7722907066345215
parter_76,/home/patryk/projekt/test/parter_76/img_08-17-2022_14_01_58.png,parter_76,/home/patryk/projekt/embedings/parter_76/img_08-17-2022_14_01_26.png,0.06861441,parter_77,/home/patryk/projekt/embedings/parter_77/img_08-17-2022_14_02_27.png,0.1281771,parter_19,/home/patryk/projekt/embedings/parter_19/img_08-17-2022_10_59_13.png,0.1773031,parter_82,/home/patryk/projekt/embedings/parter_82/img_08-17-2022_14_08_45.png,0.18727276,1.3303248882293701
3pietro_100,/home/patryk/projekt/test/3pietro_100/img_08-16-2022_14_41_44_rotated_90_CLOCKWISE.png,3pietro_100,/home/patryk/projekt/embedings/3pietro_100/img_08-16-2022_14_41_04.png,0.21037656,3pietro_12,/home/patryk/projekt/embedings/3pietro_12/img_08-16-2022_11_08_01.png,0.24085617,3pietro_1,/home/patryk/projekt/embedings/3pietro_1/img_08-16-2022_10_41_23.png,0.24095346,3pietro_88,/home/patryk/projekt/embedings/3pietro_88/img_08-16-2022_14_19_58.png,0.24175665,0.7669374942779541
3pietro_92,/home/patryk/projekt/test/3pietro_92/img_08-16-2022_14_29_53_rotated_90_COUNTERCLOCKWISE.png,3pietro_92,/home/patryk/projekt/embedings/3pietro_92/img_08-16-2022_14_30_13.png,0.13626023,3pietro_27,/home/patryk/projekt/embedings/3pietro_27/img_08-16-2022_11_36_24.png,0.30910903,3pietro_73,/home/patryk/projekt/embedings/3pietro_73/img_08-16-2022_13_56_13.png,0.31701195,3pietro_42,/home/patryk/projekt/embedings/3pietro_42/img_08-16-2022_12_02_50.png,0.3224496,0.7784509658813477
parter_36,/home/patryk/projekt/test/parter_36/img_08-17-2022_11_41_43_rotated_90_CLOCKWISE.png,parter_36,/home/patryk/projekt/embedings/parter_36/img_08-17-2022_11_41_38.png,0.047400817,parter_35,/home/patryk/projekt/embedings/parter_35/img_08-17-2022_11_40_31.png,0.09061058,parter_34,/home/patryk/projekt/embedings/parter_34/img_08-17-2022_11_39_29.png,0.12883551,parter_37,/home/patryk/projekt/embedings/parter_37/img_08-17-2022_11_43_00.png,0.15124647,0.763291597366333
parter_17,/home/patryk/projekt/test/parter_17/img_08-17-2022_10_54_30_rotated_90_COUNTERCLOCKWISE.png,parter_17,/home/patryk/projekt/embedings/parter_17/img_08-17-2022_10_54_00.png,0.060451746,parter_16,/home/patryk/projekt/embedings/parter_16/img_08-17-2022_10_53_04.png,0.10183574,parter_23,/home/patryk/projekt/embedings/parter_23/img_08-17-2022_11_06_03.png,0.14991537,parter_15,/home/patryk/projekt/embedings/parter_15/img_08-17-2022_10_52_06.png,0.15808834,0.7784850597381592
parter_80,/home/patryk/projekt/test/parter_80/img_08-17-2022_14_06_06_rotated_90_CLOCKWISE.png,parter_80,/home/patryk/projekt/embedings/parter_80/img_08-17-2022_14_06_18.png,0.07535875,parter_79,/home/patryk/projekt/embedings/parter_79/img_08-17-2022_14_04_47.png,0.12921527,parter_78,/home/patryk/projekt/embedings/parter_78/img_08-17-2022_14_03_33.png,0.17576945,parter_74,/home/patryk/projekt/embedings/parter_74/img_08-17-2022_13_59_01.png,0.213527,1.3322134017944336
parter_133,/home/patryk/projekt/test/parter_133/img_08-17-2022_16_17_36_rotated_90_CLOCKWISE.png,parter_133,/home/patryk/projekt/embedings/parter_133/img_08-17-2022_16_17_43.png,0.13136758,3pietro_37,/home/patryk/projekt/embedings/3pietro_37/img_08-16-2022_11_56_40.png,0.20292282,parter_128,/home/patryk/projekt/embedings/parter_128/img_08-17-2022_16_09_38.png,0.21154691,parter_106,/home/patryk/projekt/embedings/parter_106/img_08-17-2022_14_52_58.png,0.21196584,0.7908740043640137
3pietro_87,/home/patryk/projekt/test/3pietro_87/img_08-16-2022_14_18_56_rotated_90_COUNTERCLOCKWISE.png,3pietro_87,/home/patryk/projekt/embedings/3pietro_87/img_08-16-2022_14_18_46.png,0.04621471,3pietro_88,/home/patryk/projekt/embedings/3pietro_88/img_08-16-2022_14_19_58.png,0.08934581,3pietro_86,/home/patryk/projekt/embedings/3pietro_86/img_08-16-2022_14_17_20.png,0.1202782,3pietro_85,/home/patryk/projekt/embedings/3pietro_85/img_08-16-2022_14_15_24.png,0.13554503,0.7615315914154053
3pietro_55,/home/patryk/projekt/test/3pietro_55/img_08-16-2022_13_29_30_rotated_90_COUNTERCLOCKWISE.png,3pietro_55,/home/patryk/projekt/embedings/3pietro_55/img_08-16-2022_13_30_00.png,0.05755684,3pietro_48,/home/patryk/projekt/embedings/3pietro_48/img_08-16-2022_13_19_39.png,0.20381843,3pietro_59,/home/patryk/projekt/embedings/3pietro_59/img_08-16-2022_13_35_53.png,0.22181454,3pietro_58,/home/patryk/projekt/embedings/3pietro_58/img_08-16-2022_13_34_12.png,0.23335962,0.7784242630004883
parter_87,/home/patryk/projekt/test/parter_87/img_08-17-2022_14_17_03_rotated_90_CLOCKWISE.png,parter_87,/home/patryk/projekt/embedings/parter_87/img_08-17-2022_14_17_13.png,0.08705437,parter_83,/home/patryk/projekt/embedings/parter_83/img_08-17-2022_14_09_52.png,0.16431955,parter_82,/home/patryk/projekt/embedings/parter_82/img_08-17-2022_14_08_45.png,0.17580636,parter_86,/home/patryk/projekt/embedings/parter_86/img_08-17-2022_14_14_53.png,0.18395704,0.7579894065856934
parter_141,/home/patryk/projekt/test/parter_141/img_08-17-2022_16_29_25_rotated_90_CLOCKWISE.png,parter_141,/home/patryk/projekt/embedings/parter_141/img_08-17-2022_16_29_04.png,0.04084394,parter_142,/home/patryk/projekt/embedings/parter_142/img_08-17-2022_16_30_06.png,0.11842362,parter_136,/home/patryk/projekt/embedings/parter_136/img_08-17-2022_16_22_48.png,0.13715933,parter_77,/home/patryk/projekt/embedings/parter_77/img_08-17-2022_14_02_27.png,0.20404774,1.328195571899414
3pietro_90,/home/patryk/projekt/test/3pietro_90/img_08-16-2022_14_28_04.png,3pietro_90,/home/patryk/projekt/embedings/3pietro_90/img_08-16-2022_14_27_34.png,0.021391947,3pietro_36,/home/patryk/projekt/embedings/3pietro_36/img_08-16-2022_11_55_14.png,0.20301458,3pietro_91,/home/patryk/projekt/embedings/3pietro_91/img_08-16-2022_14_29_06.png,0.22321115,3pietro_93,/home/patryk/projekt/embedings/3pietro_93/img_08-16-2022_14_31_49.png,0.22514191,1.3323009014129639
parter_52,/home/patryk/projekt/test/parter_52/img_08-17-2022_13_27_24_rotated_90_COUNTERCLOCKWISE.png,parter_52,/home/patryk/projekt/embedings/parter_52/img_08-17-2022_13_26_54.png,0.071754135,parter_45,/home/patryk/projekt/embedings/parter_45/img_08-17-2022_11_54_43.png,0.11428368,parter_50,/home/patryk/projekt/embedings/parter_50/img_08-17-2022_13_23_49.png,0.1411402,parter_49,/home/patryk/projekt/embedings/parter_49/img_08-17-2022_11_58_44.png,0.15902317,0.7896065711975098
3pietro_85,/home/patryk/projekt/test/3pietro_85/img_08-16-2022_14_16_03_rotated_90_COUNTERCLOCKWISE.png,3pietro_85,/home/patryk/projekt/embedings/3pietro_85/img_08-16-2022_14_15_24.png,0.12705928,3pietro_86,/home/patryk/projekt/embedings/3pietro_86/img_08-16-2022_14_17_20.png,0.20685929,3pietro_13,/home/patryk/projekt/embedings/3pietro_13/img_08-16-2022_11_10_14.png,0.21131966,3pietro_88,/home/patryk/projekt/embedings/3pietro_88/img_08-16-2022_14_19_58.png,0.21620305,0.7780053615570068
parter_104,/home/patryk/projekt/test/parter_104/img_08-17-2022_14_50_05_rotated_90_CLOCKWISE.png,parter_104,/home/patryk/projekt/embedings/parter_104/img_08-17-2022_14_50_09.png,0.12803501,parter_144,/home/patryk/projekt/embedings/parter_144/img_08-17-2022_16_34_09.png,0.21061441,parter_99,/home/patryk/projekt/embedings/parter_99/img_08-17-2022_14_39_04.png,0.23760873,parter_98,/home/patryk/projekt/embedings/parter_98/img_08-17-2022_14_37_56.png,0.2394156,0.7749803066253662
parter_14,/home/patryk/projekt/test/parter_14/img_08-17-2022_10_51_26_rotated_90_COUNTERCLOCKWISE.png,parter_14,/home/patryk/projekt/embedings/parter_14/img_08-17-2022_10_51_16.png,0.07084638,parter_15,/home/patryk/projekt/embedings/parter_15/img_08-17-2022_10_52_06.png,0.11079992,parter_13,/home/patryk/projekt/embedings/parter_13/img_08-17-2022_10_50_11.png,0.11244433,parter_16,/home/patryk/projekt/embedings/parter_16/img_08-17-2022_10_53_04.png,0.16498931,1.3311004638671875
3pietro_94,/home/patryk/projekt/test/3pietro_94/img_08-16-2022_14_32_54.png,3pietro_94,/home/patryk/projekt/embedings/3pietro_94/img_08-16-2022_14_33_04.png,0.07429738,3pietro_95,/home/patryk/projekt/embedings/3pietro_95/img_08-16-2022_14_34_35.png,0.18109286,3pietro_72,/home/patryk/projekt/embedings/3pietro_72/img_08-16-2022_13_54_52.png,0.22863133,3pietro_101,/home/patryk/projekt/embedings/3pietro_101/img_08-16-2022_14_42_23.png,0.24249873,0.7929441928863525
3pietro_27,/home/patryk/projekt/test/3pietro_27/img_08-16-2022_11_36_08_rotated_90_COUNTERCLOCKWISE.png,3pietro_27,/home/patryk/projekt/embedings/3pietro_27/img_08-16-2022_11_36_24.png,0.110826835,3pietro_91,/home/patryk/projekt/embedings/3pietro_91/img_08-16-2022_14_29_06.png,0.2360912,3pietro_28,/home/patryk/projekt/embedings/3pietro_28/img_08-16-2022_11_37_56.png,0.24240574,3pietro_92,/home/patryk/projekt/embedings/3pietro_92/img_08-16-2022_14_30_13.png,0.24954784,0.7856152057647705
parter_101,/home/patryk/projekt/test/parter_101/img_08-17-2022_14_44_04_rotated_90_CLOCKWISE.png,parter_101,/home/patryk/projekt/embedings/parter_101/img_08-17-2022_14_44_08.png,0.06635585,parter_121,/home/patryk/projekt/embedings/parter_121/img_08-17-2022_15_59_12.png,0.13634568,parter_119,/home/patryk/projekt/embedings/parter_119/img_08-17-2022_15_55_24.png,0.17115726,parter_126,/home/patryk/projekt/embedings/parter_126/img_08-17-2022_16_07_11.png,0.20521297,0.7683064937591553
parter_48,/home/patryk/projekt/test/parter_48/img_08-17-2022_11_57_20.png,parter_48,/home/patryk/projekt/embedings/parter_48/img_08-17-2022_11_57_35.png,0.057921465,parter_47,/home/patryk/projekt/embedings/parter_47/img_08-17-2022_11_56_37.png,0.14461234,parter_52,/home/patryk/projekt/embedings/parter_52/img_08-17-2022_13_26_54.png,0.16829452,parter_49,/home/patryk/projekt/embedings/parter_49/img_08-17-2022_11_58_44.png,0.17572434,1.3301074504852295
parter_84,/home/patryk/projekt/test/parter_84/img_08-17-2022_14_12_31_rotated_90_COUNTERCLOCKWISE.png,parter_84,/home/patryk/projekt/embedings/parter_84/img_08-17-2022_14_12_03.png,0.058082692,parter_87,/home/patryk/projekt/embedings/parter_87/img_08-17-2022_14_17_13.png,0.17405798,parter_83,/home/patryk/projekt/embedings/parter_83/img_08-17-2022_14_09_52.png,0.17467707,parter_85,/home/patryk/projekt/embedings/parter_85/img_08-17-2022_14_13_24.png,0.17661339,0.768873929977417
parter_73,/home/patryk/projekt/test/parter_73/img_08-17-2022_13_58_32_rotated_90_CLOCKWISE.png,parter_73,/home/patryk/projekt/embedings/parter_73/img_08-17-2022_13_58_00.png,0.13067763,parter_78,/home/patryk/projekt/embedings/parter_78/img_08-17-2022_14_03_33.png,0.1878534,parter_81,/home/patryk/projekt/embedings/parter_81/img_08-17-2022_14_07_22.png,0.18851258,parter_79,/home/patryk/projekt/embedings/parter_79/img_08-17-2022_14_04_47.png,0.19240272,0.7729952335357666
parter_133,/home/patryk/projekt/test/parter_133/img_08-17-2022_16_17_36.png,parter_133,/home/patryk/projekt/embedings/parter_133/img_08-17-2022_16_17_43.png,0.097962804,parter_132,/home/patryk/projekt/embedings/parter_132/img_08-17-2022_16_16_41.png,0.1996154,parter_65,/home/patryk/projekt/embedings/parter_65/img_08-17-2022_13_48_12.png,0.2041871,parter_105,/home/patryk/projekt/embedings/parter_105/img_08-17-2022_14_51_38.png,0.21852592,0.7818143367767334
parter_138,/home/patryk/projekt/test/parter_138/img_08-17-2022_16_24_50.png,parter_138,/home/patryk/projekt/embedings/parter_138/img_08-17-2022_16_24_32.png,0.028045686,parter_139,/home/patryk/projekt/embedings/parter_139/img_08-17-2022_16_25_25.png,0.15892866,parter_137,/home/patryk/projekt/embedings/parter_137/img_08-17-2022_16_23_41.png,0.19764313,parter_115,/home/patryk/projekt/embedings/parter_115/img_08-17-2022_15_04_22.png,0.23193221,0.7711870670318604
3pietro_35,/home/patryk/projekt/test/3pietro_35/img_08-16-2022_11_53_47.png,3pietro_35,/home/patryk/projekt/embedings/3pietro_35/img_08-16-2022_11_54_17.png,0.10870611,3pietro_70,/home/patryk/projekt/embedings/3pietro_70/img_08-16-2022_13_51_48.png,0.20371152,3pietro_36,/home/patryk/projekt/embedings/3pietro_36/img_08-16-2022_11_55_14.png,0.2065736,3pietro_69,/home/patryk/projekt/embedings/3pietro_69/img_08-16-2022_13_50_23.png,0.21642093,0.7759666442871094
parter_106,/home/patryk/projekt/test/parter_106/img_08-17-2022_14_53_34.png,parter_106,/home/patryk/projekt/embedings/parter_106/img_08-17-2022_14_52_58.png,0.021611528,parter_128,/home/patryk/projekt/embedings/parter_128/img_08-17-2022_16_09_38.png,0.118292764,parter_144,/home/patryk/projekt/embedings/parter_144/img_08-17-2022_16_34_09.png,0.17054099,parter_127,/home/patryk/projekt/embedings/parter_127/img_08-17-2022_16_08_26.png,0.1719127,0.7939591407775879
parter_35,/home/patryk/projekt/test/parter_35/img_08-17-2022_11_40_51_rotated_90_COUNTERCLOCKWISE.png,parter_35,/home/patryk/projekt/embedings/parter_35/img_08-17-2022_11_40_31.png,0.0835597,parter_36,/home/patryk/projekt/embedings/parter_36/img_08-17-2022_11_41_38.png,0.16978718,parter_34,/home/patryk/projekt/embedings/parter_34/img_08-17-2022_11_39_29.png,0.18432088,parter_26,/home/patryk/projekt/embedings/parter_26/img_08-17-2022_11_29_35.png,0.22137561,0.7762212753295898
parter_85,/home/patryk/projekt/test/parter_85/img_08-17-2022_14_13_56_rotated_90_COUNTERCLOCKWISE.png,parter_85,/home/patryk/projekt/embedings/parter_85/img_08-17-2022_14_13_24.png,0.06881971,parter_84,/home/patryk/projekt/embedings/parter_84/img_08-17-2022_14_12_03.png,0.15920042,parter_86,/home/patryk/projekt/embedings/parter_86/img_08-17-2022_14_14_53.png,0.17273729,parter_82,/home/patryk/projekt/embedings/parter_82/img_08-17-2022_14_08_45.png,0.2288172,1.333174705505371
3pietro_60,/home/patryk/projekt/test/3pietro_60/img_08-16-2022_13_37_27_rotated_90_COUNTERCLOCKWISE.png,3pietro_60,/home/patryk/projekt/embedings/3pietro_60/img_08-16-2022_13_37_37.png,0.10344401,3pietro_45,/home/patryk/projekt/embedings/3pietro_45/img_08-16-2022_13_16_16.png,0.17590508,3pietro_59,/home/patryk/projekt/embedings/3pietro_59/img_08-16-2022_13_35_53.png,0.17857315,3pietro_63,/home/patryk/projekt/embedings/3pietro_63/img_08-16-2022_13_42_11.png,0.18159613,0.7896113395690918
parter_88,/home/patryk/projekt/test/parter_88/img_08-17-2022_14_19_32.png,parter_88,/home/patryk/projekt/embedings/parter_88/img_08-17-2022_14_18_52.png,0.09817147,parter_81,/home/patryk/projekt/embedings/parter_81/img_08-17-2022_14_07_22.png,0.17548922,parter_82,/home/patryk/projekt/embedings/parter_82/img_08-17-2022_14_08_45.png,0.18005656,parter_72,/home/patryk/projekt/embedings/parter_72/img_08-17-2022_13_57_10.png,0.19013199,1.3310229778289795
3pietro_41,/home/patryk/projekt/test/3pietro_41/img_08-16-2022_12_01_10_rotated_90_COUNTERCLOCKWISE.png,3pietro_41,/home/patryk/projekt/embedings/3pietro_41/img_08-16-2022_12_01_40.png,0.10606885,3pietro_36,/home/patryk/projekt/embedings/3pietro_36/img_08-16-2022_11_55_14.png,0.18219943,3pietro_70,/home/patryk/projekt/embedings/3pietro_70/img_08-16-2022_13_51_48.png,0.19534938,3pietro_75,/home/patryk/projekt/embedings/3pietro_75/img_08-16-2022_13_59_01.png,0.19862705,1.3482937812805176
3pietro_100,/home/patryk/projekt/test/3pietro_100/img_08-16-2022_14_41_44_rotated_90_COUNTERCLOCKWISE.png,3pietro_100,/home/patryk/projekt/embedings/3pietro_100/img_08-16-2022_14_41_04.png,0.12293936,3pietro_1,/home/patryk/projekt/embedings/3pietro_1/img_08-16-2022_10_41_23.png,0.15230566,3pietro_12,/home/patryk/projekt/embedings/3pietro_12/img_08-16-2022_11_08_01.png,0.18208519,3pietro_106,/home/patryk/projekt/embedings/3pietro_106/img_08-16-2022_14_51_53.png,0.18587098,1.3553297519683838
parter_44,/home/patryk/projekt/test/parter_44/img_08-17-2022_11_53_24.png,parter_44,/home/patryk/projekt/embedings/parter_44/img_08-17-2022_11_53_54.png,0.030508628,parter_43,/home/patryk/projekt/embedings/parter_43/img_08-17-2022_11_52_03.png,0.13523385,parter_45,/home/patryk/projekt/embedings/parter_45/img_08-17-2022_11_54_43.png,0.14710195,parter_94,/home/patryk/projekt/embedings/parter_94/img_08-17-2022_14_28_57.png,0.20317464,0.7786383628845215
parter_110,/home/patryk/projekt/test/parter_110/img_08-17-2022_14_58_22_rotated_90_CLOCKWISE.png,parter_110,/home/patryk/projekt/embedings/parter_110/img_08-17-2022_14_57_54.png,0.07464038,3pietro_10,/home/patryk/projekt/embedings/3pietro_10/img_08-16-2022_11_04_34.png,0.12545729,parter_127,/home/patryk/projekt/embedings/parter_127/img_08-17-2022_16_08_26.png,0.1642267,parter_116,/home/patryk/projekt/embedings/parter_116/img_08-17-2022_15_52_39.png,0.16802007,1.333103895187378
3pietro_67,/home/patryk/projekt/test/3pietro_67/img_08-16-2022_13_47_39_rotated_90_CLOCKWISE.png,3pietro_67,/home/patryk/projekt/embedings/3pietro_67/img_08-16-2022_13_47_19.png,0.06958066,3pietro_65,/home/patryk/projekt/embedings/3pietro_65/img_08-16-2022_13_45_02.png,0.12900381,3pietro_31,/home/patryk/projekt/embedings/3pietro_31/img_08-16-2022_11_41_53.png,0.16831833,3pietro_64,/home/patryk/projekt/embedings/3pietro_64/img_08-16-2022_13_43_22.png,0.1714958,0.7761731147766113
3pietro_99,/home/patryk/projekt/test/3pietro_99/img_08-16-2022_14_40_23_rotated_90_CLOCKWISE.png,3pietro_99,/home/patryk/projekt/embedings/3pietro_99/img_08-16-2022_14_39_53.png,0.08087568,3pietro_8,/home/patryk/projekt/embedings/3pietro_8/img_08-16-2022_10_59_38.png,0.10862283,3pietro_1,/home/patryk/projekt/embedings/3pietro_1/img_08-16-2022_10_41_23.png,0.11688762,3pietro_3,/home/patryk/projekt/embedings/3pietro_3/img_08-16-2022_10_45_27.png,0.11754306,1.3334510326385498
parter_140,/home/patryk/projekt/test/parter_140/img_08-17-2022_16_28_01_rotated_90_COUNTERCLOCKWISE.png,parter_140,/home/patryk/projekt/embedings/parter_140/img_08-17-2022_16_28_10.png,0.11142019,parter_20,/home/patryk/projekt/embedings/parter_20/img_08-17-2022_11_00_36.png,0.26717567,parter_19,/home/patryk/projekt/embedings/parter_19/img_08-17-2022_10_59_13.png,0.27490216,parter_141,/home/patryk/projekt/embedings/parter_141/img_08-17-2022_16_29_04.png,0.28339148,1.344470739364624
parter_139,/home/patryk/projekt/test/parter_139/img_08-17-2022_16_26_07.png,parter_139,/home/patryk/projekt/embedings/parter_139/img_08-17-2022_16_25_25.png,0.07655357,3pietro_104,/home/patryk/projekt/embedings/3pietro_104/img_08-16-2022_14_49_20.png,0.1979633,parter_138,/home/patryk/projekt/embedings/parter_138/img_08-17-2022_16_24_32.png,0.21988556,3pietro_105,/home/patryk/projekt/embedings/3pietro_105/img_08-16-2022_14_50_36.png,0.22710545,0.7981562614440918
parter_71,/home/patryk/projekt/test/parter_71/img_08-17-2022_13_56_27_rotated_90_COUNTERCLOCKWISE.png,parter_71,/home/patryk/projekt/embedings/parter_71/img_08-17-2022_13_56_07.png,0.054149233,parter_69,/home/patryk/projekt/embedings/parter_69/img_08-17-2022_13_52_49.png,0.20945996,parter_87,/home/patryk/projekt/embedings/parter_87/img_08-17-2022_14_17_13.png,0.22118762,parter_84,/home/patryk/projekt/embedings/parter_84/img_08-17-2022_14_12_03.png,0.22552975,0.7656745910644531
3pietro_17,/home/patryk/projekt/test/3pietro_17/img_08-16-2022_11_16_02_rotated_90_CLOCKWISE.png,3pietro_17,/home/patryk/projekt/embedings/3pietro_17/img_08-16-2022_11_16_32.png,0.14739737,3pietro_11,/home/patryk/projekt/embedings/3pietro_11/img_08-16-2022_11_05_32.png,0.19098035,3pietro_5,/home/patryk/projekt/embedings/3pietro_5/img_08-16-2022_10_52_10.png,0.22467828,3pietro_12,/home/patryk/projekt/embedings/3pietro_12/img_08-16-2022_11_08_01.png,0.24135901,0.7765955924987793
parter_16,/home/patryk/projekt/test/parter_16/img_08-17-2022_10_53_29.png,parter_16,/home/patryk/projekt/embedings/parter_16/img_08-17-2022_10_53_04.png,0.025933012,parter_17,/home/patryk/projekt/embedings/parter_17/img_08-17-2022_10_54_00.png,0.11335173,parter_15,/home/patryk/projekt/embedings/parter_15/img_08-17-2022_10_52_06.png,0.11508258,parter_14,/home/patryk/projekt/embedings/parter_14/img_08-17-2022_10_51_16.png,0.13466486,1.3315329551696777
3pietro_12,/home/patryk/projekt/test/3pietro_12/img_08-16-2022_11_06_37_rotated_90_COUNTERCLOCKWISE.png,3pietro_12,/home/patryk/projekt/embedings/3pietro_12/img_08-16-2022_11_08_01.png,0.11103165,3pietro_13,/home/patryk/projekt/embedings/3pietro_13/img_08-16-2022_11_10_14.png,0.19194475,3pietro_17,/home/patryk/projekt/embedings/3pietro_17/img_08-16-2022_11_16_32.png,0.20166889,3pietro_102,/home/patryk/projekt/embedings/3pietro_102/img_08-16-2022_14_46_41.png,0.21845566,0.7580962181091309
parter_61,/home/patryk/projekt/test/parter_61/img_08-17-2022_13_40_03_rotated_90_CLOCKWISE.png,parter_61,/home/patryk/projekt/embedings/parter_61/img_08-17-2022_13_40_08.png,0.16261438,parter_57,/home/patryk/projekt/embedings/parter_57/img_08-17-2022_13_33_28.png,0.23956075,parter_62,/home/patryk/projekt/embedings/parter_62/img_08-17-2022_13_43_45.png,0.2562418,parter_59,/home/patryk/projekt/embedings/parter_59/img_08-17-2022_13_37_54.png,0.26336294,0.7792646884918213
parter_141,/home/patryk/projekt/test/parter_141/img_08-17-2022_16_29_25.png,parter_141,/home/patryk/projekt/embedings/parter_141/img_08-17-2022_16_29_04.png,0.03525088,parter_142,/home/patryk/projekt/embedings/parter_142/img_08-17-2022_16_30_06.png,0.101024725,parter_136,/home/patryk/projekt/embedings/parter_136/img_08-17-2022_16_22_48.png,0.14336817,parter_76,/home/patryk/projekt/embedings/parter_76/img_08-17-2022_14_01_26.png,0.19419733,0.7734465599060059
parter_103,/home/patryk/projekt/test/parter_103/img_08-17-2022_14_49_27_rotated_90_COUNTERCLOCKWISE.png,parter_103,/home/patryk/projekt/embedings/parter_103/img_08-17-2022_14_48_43.png,0.051540747,parter_124,/home/patryk/projekt/embedings/parter_124/img_08-17-2022_16_03_53.png,0.10754178,parter_99,/home/patryk/projekt/embedings/parter_99/img_08-17-2022_14_39_04.png,0.13407993,parter_125,/home/patryk/projekt/embedings/parter_125/img_08-17-2022_16_06_15.png,0.13790542,0.7706325054168701
parter_48,/home/patryk/projekt/test/parter_48/img_08-17-2022_11_57_20_rotated_90_CLOCKWISE.png,parter_48,/home/patryk/projekt/embedings/parter_48/img_08-17-2022_11_57_35.png,0.12770346,parter_47,/home/patryk/projekt/embedings/parter_47/img_08-17-2022_11_56_37.png,0.18916687,parter_52,/home/patryk/projekt/embedings/parter_52/img_08-17-2022_13_26_54.png,0.2110698,parter_50,/home/patryk/projekt/embedings/parter_50/img_08-17-2022_13_23_49.png,0.21586305,0.7689676284790039
3pietro_85,/home/patryk/projekt/test/3pietro_85/img_08-16-2022_14_16_03.png,3pietro_85,/home/patryk/projekt/embedings/3pietro_85/img_08-16-2022_14_15_24.png,0.072562635,3pietro_86,/home/patryk/projekt/embedings/3pietro_86/img_08-16-2022_14_17_20.png,0.17587428,3pietro_13,/home/patryk/projekt/embedings/3pietro_13/img_08-16-2022_11_10_14.png,0.1979543,3pietro_88,/home/patryk/projekt/embedings/3pietro_88/img_08-16-2022_14_19_58.png,0.20439766,0.7809889316558838
